Track_ID,Main_Field,Sub_Track,Difficulty_Level,Avg_Salary_USD,Required_Skills,Programming_Languages,Learning_Time_Months,Job_Demand_Score,Certification_Recommended,Tools_Used,Industry_Using_It,Remote_Friendly,Growth_Rate_Percentage,Country_Demand,Gender,Age
2363,Artificial Intelligence,Robotics AI,Advanced," $148,368.00 ","Systems Design, Kubernetes, Cybersecurity","Kotlin, Rust",29,38,CEH,"Jira, MySQL, Unity",Tech,No,3.01,Egypt,Male,43
2364,Blockchain,Crypto Security,Advanced," $148,563.00 ","Algorithms, APIs, Data Structures","SQL, Swift",14,96,Azure Administrator,"PyTorch, Unity, VS Code",Finance,No,11.87,India,Female,53
2365,Machine Learning,ML Engineering,Advanced," $133,103.00 ","Linux, Networks, Problem Solving","Kotlin, Java",16,36,Azure Administrator,"VS Code, Jira, MongoDB",Education,Yes,5.04,Germany,Female,50
2366,Game Development,Unreal Developer,Beginner," $157,202.00 ","Docker, APIs, Kubernetes","Java, C#",5,41,Azure Administrator,"Postman, MongoDB, PyTorch",Healthcare,Yes,2.41,UK,Male,30
2367,Robotics,Control Systems,Beginner," $44,646.00 ","Cloud, PyTorch, Docker","C++, MATLAB",35,63,CEH,"Docker, PyTorch, Postman",Education,Yes,1.76,USA,Female,57
2368,Cybersecurity,Forensics,Advanced," $92,107.00 ","Kubernetes, Docker, TensorFlow","C++, Python",3,47,AWS Solutions Architect,"Git, TensorFlow, MongoDB",Finance,Yes,6.95,UAE,Male,42
2369,Networking,Network Engineer,Beginner," $168,331.00 ","Data Structures, Cloud, PyTorch","MATLAB, Rust",18,29,Kubernetes CKA,"Git, Jira, Kubernetes",Education,No,8.09,India,Male,21
2370,Cybersecurity,Forensics,Advanced," $86,008.00 ","TensorFlow, Linux, Cybersecurity","Python, MATLAB",34,56,Azure Administrator,"Unity, Docker, MySQL",Finance,No,11.01,Canada,Female,59
2371,Data Science,Data Analytics,Beginner," $130,815.00 ","Networks, Algorithms, Linux","SQL, MATLAB",16,59,None,"Postman, Jira, Kubernetes",Finance,No,8.2,UK,Female,36
2372,IT Support,Technical Support,Beginner," $74,875.00 ","Kubernetes, Problem Solving, APIs","SQL, Go",35,67,None,"TensorFlow, Postman, Unity",Education,Yes,5.98,Australia,Female,35
2373,Robotics,Autonomous Systems,Advanced," $126,889.00 ","Cybersecurity, Linux, Data Structures","Kotlin, C++",20,91,Azure Administrator,"Kubernetes, VS Code, Git",Tech,Yes,2.17,France,Female,54
2374,Mobile Development,Cross-platform,Intermediate," $56,427.00 ","Networks, Cybersecurity, Cloud","Go, Swift",29,56,CEH,"VS Code, Unity, MongoDB",Manufacturing,Yes,10.96,Canada,Female,47
2375,DevOps,Cloud DevOps,Advanced," $118,672.00 ","PyTorch, Networks, TensorFlow","SQL, Python",25,40,Azure Administrator,"MySQL, Unity, Git",Manufacturing,Yes,8.86,India,Female,36
2376,Game Development,Unreal Developer,Beginner," $59,659.00 ","Cybersecurity, Networks, Docker","Rust, C#",13,70,Kubernetes CKA,"Jira, PyTorch, Unity",Finance,No,5.74,Germany,Female,40
2377,Database Engineering,DBA,Intermediate," $138,035.00 ","Docker, Networks, APIs","Rust, Java",25,43,Google Data Engineer,"MySQL, PyTorch, VS Code",Education,No,8.4,Egypt,Male,33
2378,Robotics,Robot Design,Beginner," $52,300.00 ","Linux, APIs, Systems Design","MATLAB, Python",28,91,Google Data Engineer,"Jira, TensorFlow, Unity",Education,No,9.97,UAE,Female,18
2379,Artificial Intelligence,NLP,Intermediate," $60,927.00 ","Systems Design, Data Structures, APIs","MATLAB, Java",21,91,Oracle DBA,"Unity, Kubernetes, MySQL",Healthcare,Yes,4.46,UAE,Male,29
2380,Game Development,Unity Developer,Intermediate," $118,413.00 ","Algorithms, Cloud, Kubernetes","Python, Swift",29,21,AWS Solutions Architect,"Docker, MySQL, VS Code",Finance,No,2.34,USA,Female,41
2381,Data Science,NLP,Intermediate," $163,916.00 ","Networks, TensorFlow, Cloud","Swift, Rust",22,54,Google Data Engineer,"VS Code, Postman, Unity",Finance,Yes,5.9,Germany,Female,51
2382,Blockchain,Smart Contracts,Intermediate," $125,757.00 ","Kubernetes, Cloud, Algorithms","C++, Swift",16,21,Azure Administrator,"VS Code, Git, Docker",Retail,Yes,9.21,Egypt,Male,25
2383,Machine Learning,Deep Learning,Beginner," $97,803.00 ","Linux, Systems Design, Cloud","Go, C++",4,88,None,"PyTorch, Kubernetes, Unity",Healthcare,No,2.8,France,Female,35
2384,Mobile Development,Android,Advanced," $104,686.00 ","Networks, PyTorch, Cybersecurity","SQL, MATLAB",20,21,CCNA,"PyTorch, Postman, Git",Education,No,9.35,Canada,Female,22
2385,Game Development,Unreal Developer,Beginner," $153,141.00 ","Algorithms, Problem Solving, Kubernetes","C#, SQL",18,97,AWS Solutions Architect,"Postman, PyTorch, TensorFlow",Healthcare,Yes,10.24,UAE,Male,43
2386,Data Science,Data Analytics,Beginner," $53,769.00 ","TensorFlow, Linux, Problem Solving","Java, C#",4,55,Oracle DBA,"PyTorch, Jira, Kubernetes",Education,Yes,5.54,Egypt,Female,47
2387,Cloud Computing,GCP Engineer,Intermediate," $119,782.00 ","Networks, PyTorch, APIs","Go, Python",31,40,TensorFlow Developer,"Kubernetes, Unity, PyTorch",Healthcare,No,9.96,France,Female,30
2388,Blockchain,Web3 Developer,Intermediate," $118,712.00 ","Networks, APIs, Cybersecurity","Rust, Go",27,41,Google Data Engineer,"MongoDB, Git, Docker",Retail,No,2.24,France,Female,36
2389,Cloud Computing,Cloud Support,Beginner," $141,422.00 ","Problem Solving, Docker, Linux","C++, JavaScript",22,78,Oracle DBA,"MySQL, VS Code, MongoDB",Manufacturing,Yes,7.34,UK,Male,46
2390,Embedded Systems,IoT Developer,Advanced," $137,285.00 ","Algorithms, PyTorch, Problem Solving","C#, Kotlin",17,24,Azure Administrator,"Kubernetes, VS Code, MongoDB",Finance,Yes,3.92,Canada,Female,20
2391,Cloud Computing,Azure Engineer,Intermediate," $104,361.00 ","Systems Design, Cybersecurity, Cloud","Java, JavaScript",31,71,CEH,"TensorFlow, Docker, Unity",Tech,Yes,4.85,Australia,Female,43
2392,Data Science,Data Analytics,Intermediate," $57,198.00 ","Kubernetes, Data Structures, Linux","Kotlin, Swift",9,42,Azure Administrator,"Git, Docker, Kubernetes",Healthcare,No,6.71,UK,Female,57
2393,Web Development,Frontend,Advanced," $58,740.00 ","Systems Design, Cybersecurity, TensorFlow","C++, Swift",33,77,CEH,"Docker, VS Code, Kubernetes",Tech,No,10.91,Canada,Female,29
2394,Machine Learning,ML Engineering,Advanced," $66,783.00 ","Systems Design, Linux, Docker","Swift, Kotlin",33,71,CEH,"Unity, Kubernetes, MySQL",Finance,No,4.9,Germany,Male,19
2395,Cloud Computing,GCP Engineer,Intermediate," $102,071.00 ","TensorFlow, Systems Design, Networks","C#, MATLAB",3,20,Oracle DBA,"MongoDB, Docker, Jira",Retail,No,3.16,India,Male,28
2396,Networking,Network Admin,Intermediate," $59,154.00 ","Cybersecurity, Algorithms, PyTorch","Python, Swift",7,69,Azure Administrator,"Git, Postman, Jira",Education,Yes,7.3,UAE,Female,45
2397,Artificial Intelligence,NLP,Beginner," $80,391.00 ","Linux, Networks, Data Structures","Java, Python",25,39,Kubernetes CKA,"MongoDB, Postman, Jira",Retail,No,5.86,UK,Female,35
2398,Machine Learning,ML Engineering,Intermediate," $140,264.00 ","Networks, TensorFlow, Problem Solving","JavaScript, Java",35,99,Azure Administrator,"VS Code, TensorFlow, Postman",Education,No,3.63,USA,Male,30
2399,IT Support,Helpdesk,Intermediate," $131,725.00 ","TensorFlow, Problem Solving, Algorithms","MATLAB, JavaScript",15,63,CCNA,"Docker, PyTorch, VS Code",Healthcare,Yes,8.37,Australia,Male,54
2400,UI/UX,UI Designer,Beginner," $146,283.00 ","TensorFlow, Docker, Problem Solving","Rust, Go",21,55,CCNA,"Unity, Git, TensorFlow",Finance,Yes,4.8,UK,Female,39
2401,Artificial Intelligence,NLP,Advanced," $60,719.00 ","Networks, Cybersecurity, APIs","JavaScript, SQL",4,58,AWS Solutions Architect,"Unity, VS Code, TensorFlow",Retail,No,2.38,Egypt,Male,29
2402,Cloud Computing,AWS Architect,Beginner," $66,325.00 ","TensorFlow, Docker, Problem Solving","Kotlin, SQL",7,73,CCNA,"Kubernetes, TensorFlow, Git",Manufacturing,No,2.94,UK,Female,19
2403,UI/UX,UX Researcher,Advanced," $73,615.00 ","Cybersecurity, Cloud, PyTorch","MATLAB, Swift",12,51,CCNA,"MySQL, Unity, Kubernetes",Manufacturing,No,4.95,USA,Male,54
2404,Cloud Computing,GCP Engineer,Advanced," $90,391.00 ","APIs, Data Structures, Cybersecurity","Swift, Python",34,72,CEH,"Docker, Postman, Unity",Finance,Yes,5.1,Germany,Male,24
2405,Embedded Systems,Firmware Engineer,Advanced," $126,711.00 ","Algorithms, PyTorch, Linux","C++, Rust",28,57,Kubernetes CKA,"Kubernetes, Docker, PyTorch",Manufacturing,No,6.87,Australia,Male,43
2406,DevOps,CI/CD,Beginner," $137,662.00 ","Systems Design, Data Structures, APIs","C#, JavaScript",14,49,Oracle DBA,"TensorFlow, Docker, PyTorch",Healthcare,No,9.73,Egypt,Male,43
2407,Machine Learning,Reinforcement Learning,Beginner," $71,912.00 ","Data Structures, Linux, Problem Solving","JavaScript, Java",14,53,CEH,"Docker, Jira, PyTorch",Education,No,7.38,Germany,Female,41
2408,Web Development,Backend,Intermediate," $56,508.00 ","Networks, Data Structures, Cybersecurity","C#, Go",26,85,Kubernetes CKA,"Docker, TensorFlow, Postman",Retail,No,1.7,UAE,Male,29
2409,Artificial Intelligence,Robotics AI,Advanced," $73,298.00 ","Docker, Kubernetes, Cybersecurity","SQL, MATLAB",19,51,Azure Administrator,"Docker, Postman, Git",Healthcare,Yes,1.97,USA,Male,33
2410,Database Engineering,DBA,Intermediate," $77,924.00 ","Cloud, Cybersecurity, Algorithms","JavaScript, Go",23,32,TensorFlow Developer,"Git, Postman, Unity",Finance,Yes,1.8,Egypt,Female,40
2411,Networking,Network Engineer,Advanced," $47,432.00 ","APIs, Systems Design, Linux","SQL, Kotlin",25,63,None,"Postman, VS Code, PyTorch",Finance,No,6.13,France,Male,57
2412,UI/UX,Interaction Design,Beginner," $161,764.00 ","Cybersecurity, Algorithms, APIs","Kotlin, Swift",20,82,TensorFlow Developer,"MongoDB, TensorFlow, Kubernetes",Retail,Yes,7.53,Egypt,Male,26
2413,Embedded Systems,Microcontrollers,Beginner," $126,760.00 ","Kubernetes, Cloud, Data Structures","JavaScript, Go",31,90,Kubernetes CKA,"PyTorch, TensorFlow, Jira",Manufacturing,No,4.01,Germany,Female,49
2414,Mobile Development,Android,Advanced," $142,261.00 ","Docker, Networks, Cybersecurity","JavaScript, Python",12,33,Google Data Engineer,"Git, PyTorch, Jira",Tech,Yes,10.24,Egypt,Male,32
2415,Database Engineering,SQL Optimization,Advanced," $139,143.00 ","Linux, Problem Solving, Algorithms","Go, SQL",4,47,CCNA,"Postman, Docker, MySQL",Manufacturing,Yes,8.32,Germany,Female,54
2416,Cloud Computing,AWS Architect,Advanced," $112,534.00 ","PyTorch, APIs, Networks","Swift, Kotlin",19,54,CEH,"Unity, TensorFlow, Docker",Healthcare,Yes,9.02,Australia,Female,30
2417,Cloud Computing,AWS Architect,Advanced," $105,355.00 ","Networks, Linux, PyTorch","Swift, MATLAB",6,94,CCNA,"TensorFlow, PyTorch, MySQL",Tech,Yes,7.38,India,Female,22
2418,Database Engineering,DBA,Intermediate," $114,442.00 ","Data Structures, Kubernetes, Cloud","Swift, Rust",32,32,Kubernetes CKA,"MySQL, Git, Postman",Finance,Yes,10.08,Egypt,Female,28
2419,Web Development,Backend,Intermediate," $70,552.00 ","Kubernetes, APIs, TensorFlow","Java, Python",34,81,None,"Kubernetes, TensorFlow, Docker",Retail,Yes,7.24,India,Male,27
2420,DevOps,Cloud DevOps,Advanced," $83,563.00 ","Networks, Data Structures, APIs","Rust, MATLAB",7,34,CEH,"TensorFlow, MongoDB, Git",Retail,Yes,5.69,USA,Female,30
2421,Networking,Network Engineer,Advanced," $132,479.00 ","Data Structures, PyTorch, Cloud","Swift, C++",5,53,Google Data Engineer,"Git, Jira, VS Code",Finance,No,3.33,Germany,Male,58
2422,Blockchain,Smart Contracts,Beginner," $89,695.00 ","Systems Design, Kubernetes, Cybersecurity","MATLAB, C++",10,82,TensorFlow Developer,"Postman, Docker, Unity",Education,Yes,4.88,UAE,Male,32
2423,Game Development,Game Designer,Intermediate," $127,638.00 ","Kubernetes, Data Structures, Networks","Python, Rust",22,74,AWS Solutions Architect,"Postman, MongoDB, Jira",Education,Yes,4.91,UAE,Male,59
2424,Embedded Systems,IoT Developer,Beginner," $150,205.00 ","Systems Design, TensorFlow, Kubernetes","JavaScript, Kotlin",5,69,Google Data Engineer,"VS Code, Postman, TensorFlow",Education,Yes,7.87,Australia,Male,24
2425,Cloud Computing,GCP Engineer,Advanced," $99,258.00 ","Cloud, Kubernetes, Cybersecurity","JavaScript, Go",15,49,AWS Solutions Architect,"VS Code, Git, MongoDB",Education,Yes,8.72,Australia,Male,57
2426,IT Support,Helpdesk,Advanced," $83,147.00 ","PyTorch, Systems Design, Networks","Swift, Go",27,69,Kubernetes CKA,"Jira, Docker, VS Code",Retail,No,9.19,Germany,Male,45
2427,Data Science,Big Data,Intermediate," $168,359.00 ","Algorithms, Cloud, Networks","Java, Kotlin",15,25,Google Data Engineer,"PyTorch, Jira, Postman",Tech,No,3.76,France,Male,49
2428,Database Engineering,SQL Optimization,Advanced," $52,391.00 ","Problem Solving, Kubernetes, PyTorch","C#, Swift",32,80,CEH,"PyTorch, MySQL, MongoDB",Tech,Yes,10.21,India,Male,52
2429,Robotics,Control Systems,Advanced," $82,923.00 ","Cloud, Docker, Linux","Swift, Go",26,78,None,"VS Code, TensorFlow, Unity",Finance,No,7.96,UK,Male,32
2430,Machine Learning,Deep Learning,Advanced," $111,160.00 ","Linux, Cloud, Docker","Rust, Swift",24,33,None,"Kubernetes, MongoDB, Git",Education,Yes,3.22,UK,Male,53
2431,DevOps,CI/CD,Intermediate," $157,373.00 ","APIs, Cloud, TensorFlow","SQL, Kotlin",13,32,Kubernetes CKA,"PyTorch, Kubernetes, Unity",Tech,No,3.89,Australia,Female,38
2432,Cloud Computing,Azure Engineer,Intermediate," $46,021.00 ","Data Structures, Networks, APIs","Swift, C++",9,80,None,"Jira, MongoDB, Kubernetes",Manufacturing,Yes,8.71,India,Female,23
2433,Machine Learning,Reinforcement Learning,Advanced," $47,904.00 ","APIs, Cybersecurity, Algorithms","Java, Kotlin",35,98,Azure Administrator,"MongoDB, Unity, Jira",Healthcare,Yes,11.63,Egypt,Female,18
2434,Robotics,Robot Design,Advanced," $43,093.00 ","Systems Design, Cybersecurity, Kubernetes","Go, C#",24,59,Azure Administrator,"Postman, Docker, Unity",Education,No,4.29,Canada,Male,21
2435,DevOps,CI/CD,Advanced," $164,501.00 ","Docker, Cloud, Algorithms","Rust, Go",6,32,Google Data Engineer,"TensorFlow, Docker, Kubernetes",Finance,Yes,4.08,Egypt,Female,28
2436,IT Support,Technical Support,Intermediate," $76,303.00 ","Cybersecurity, Linux, APIs","MATLAB, Java",30,43,Azure Administrator,"TensorFlow, Unity, PyTorch",Finance,No,9.5,Australia,Female,43
2437,Artificial Intelligence,AI Research,Advanced," $173,412.00 ","Cybersecurity, Data Structures, TensorFlow","Rust, JavaScript",5,61,Oracle DBA,"Git, Unity, MySQL",Healthcare,No,7.4,UK,Female,54
2438,Data Science,BI Analyst,Intermediate," $134,655.00 ","APIs, Cybersecurity, TensorFlow","Kotlin, Rust",24,34,Azure Administrator,"MongoDB, Postman, TensorFlow",Finance,Yes,6.95,Egypt,Male,40
2439,Robotics,Robot Design,Advanced," $148,138.00 ","Networks, Systems Design, Kubernetes","Swift, Rust",26,28,Azure Administrator,"Git, Postman, TensorFlow",Healthcare,No,9.23,India,Male,46
2440,Mobile Development,iOS,Beginner," $152,789.00 ","Cloud, Systems Design, Algorithms","JavaScript, Kotlin",24,68,CCNA,"Kubernetes, MongoDB, TensorFlow",Tech,No,8.62,France,Male,38
2441,IT Support,Helpdesk,Beginner," $107,904.00 ","Algorithms, Problem Solving, Linux","Swift, Go",31,39,TensorFlow Developer,"Kubernetes, VS Code, TensorFlow",Finance,Yes,3.27,Australia,Male,44
2442,Database Engineering,SQL Optimization,Beginner," $85,667.00 ","Systems Design, Data Structures, Kubernetes","SQL, C++",23,96,Kubernetes CKA,"VS Code, Jira, Git",Finance,No,8.26,Germany,Female,56
2443,Blockchain,Crypto Security,Beginner," $115,948.00 ","Docker, Cloud, Cybersecurity","C++, MATLAB",10,99,None,"Docker, Kubernetes, Postman",Healthcare,No,6.28,Egypt,Female,57
2444,Cybersecurity,Penetration Testing,Intermediate," $154,462.00 ","Algorithms, Cloud, Problem Solving","Rust, JavaScript",13,97,Kubernetes CKA,"Unity, Jira, Kubernetes",Finance,Yes,10.28,Egypt,Female,30
2445,IT Support,Helpdesk,Beginner," $43,679.00 ","Problem Solving, Kubernetes, Linux","MATLAB, Kotlin",18,54,TensorFlow Developer,"VS Code, Docker, TensorFlow",Tech,No,4.15,Egypt,Female,40
2446,DevOps,Automation,Advanced," $45,695.00 ","Networks, TensorFlow, Cloud","SQL, JavaScript",5,47,Google Data Engineer,"Postman, PyTorch, MongoDB",Tech,Yes,4.61,UAE,Male,33
2447,Robotics,Control Systems,Beginner," $152,468.00 ","Systems Design, Cybersecurity, PyTorch","SQL, Java",18,59,TensorFlow Developer,"Docker, MySQL, Kubernetes",Retail,Yes,2.63,Canada,Male,47
2448,Data Science,NLP,Intermediate," $135,711.00 ","Cloud, Linux, APIs","C++, JavaScript",16,95,Google Data Engineer,"Kubernetes, Git, VS Code",Healthcare,No,9.11,UAE,Male,21
2449,Artificial Intelligence,AI Research,Beginner," $96,440.00 ","Data Structures, Problem Solving, APIs","Kotlin, C++",16,53,Kubernetes CKA,"Unity, Kubernetes, MongoDB",Finance,No,7.37,UK,Female,57
2450,UI/UX,UI Designer,Intermediate," $161,327.00 ","Linux, Systems Design, APIs","JavaScript, Kotlin",21,92,Kubernetes CKA,"Git, Postman, Unity",Manufacturing,Yes,6.73,UAE,Male,33
2451,IT Support,Helpdesk,Intermediate," $72,470.00 ","Problem Solving, Linux, Systems Design","MATLAB, Java",34,97,Kubernetes CKA,"MySQL, TensorFlow, Jira",Tech,No,6.31,USA,Male,48
2452,UI/UX,Interaction Design,Advanced," $133,778.00 ","Problem Solving, PyTorch, Cybersecurity","Kotlin, Rust",34,20,CCNA,"TensorFlow, MySQL, Docker",Tech,No,4.16,UK,Female,59
2453,Database Engineering,DBA,Intermediate," $160,730.00 ","Linux, Data Structures, TensorFlow","Swift, C#",7,78,CCNA,"Git, Unity, Docker",Tech,No,7.98,Germany,Female,42
2454,Game Development,Unity Developer,Advanced," $58,781.00 ","Docker, Data Structures, Linux","MATLAB, Python",24,29,Google Data Engineer,"PyTorch, MongoDB, Docker",Finance,Yes,4.36,France,Male,29
2455,Blockchain,Crypto Security,Beginner," $146,034.00 ","Networks, Data Structures, Kubernetes","Swift, Kotlin",29,87,CCNA,"Postman, Git, VS Code",Finance,No,4.71,UK,Male,43
2456,Networking,Network Engineer,Beginner," $106,266.00 ","TensorFlow, PyTorch, Systems Design","Kotlin, C++",35,87,Azure Administrator,"Git, MongoDB, Postman",Education,Yes,9.98,USA,Male,54
2457,Database Engineering,Data Modeling,Advanced," $113,839.00 ","APIs, Algorithms, Cloud","SQL, JavaScript",8,69,Kubernetes CKA,"Jira, PyTorch, Postman",Education,No,4.46,France,Male,50
2458,Networking,Network Admin,Intermediate," $177,625.00 ","Systems Design, APIs, Kubernetes","Go, Swift",20,28,None,"Git, Postman, Kubernetes",Finance,No,1.73,France,Male,45
2459,Cloud Computing,GCP Engineer,Beginner," $47,273.00 ","Cybersecurity, Problem Solving, Cloud","JavaScript, C++",17,41,Oracle DBA,"TensorFlow, Kubernetes, MySQL",Tech,Yes,9.23,Egypt,Male,26
2460,Game Development,Unity Developer,Beginner," $148,352.00 ","Cloud, Systems Design, APIs","MATLAB, Kotlin",33,49,TensorFlow Developer,"PyTorch, MySQL, Postman",Manufacturing,Yes,4.82,France,Female,29
2461,Machine Learning,ML Engineering,Advanced," $151,889.00 ","TensorFlow, Problem Solving, Cloud","Python, Kotlin",3,67,Azure Administrator,"Postman, MongoDB, Unity",Retail,No,6.29,Egypt,Female,22
2462,Data Science,Big Data,Beginner," $129,909.00 ","Networks, Cloud, Algorithms","Go, Kotlin",27,45,AWS Solutions Architect,"MySQL, Kubernetes, VS Code",Finance,No,6.93,USA,Female,45
2463,Game Development,Game Designer,Advanced," $106,697.00 ","Cybersecurity, Docker, Algorithms","Kotlin, Swift",15,59,AWS Solutions Architect,"Jira, MongoDB, Docker",Finance,No,7.54,Australia,Male,52
2464,Mobile Development,Android,Beginner," $179,344.00 ","Networks, Problem Solving, PyTorch","Rust, Kotlin",19,42,Kubernetes CKA,"TensorFlow, Postman, Git",Education,Yes,3.81,France,Female,22
2465,Machine Learning,ML Engineering,Intermediate," $44,694.00 ","Data Structures, APIs, Docker","Java, SQL",16,72,TensorFlow Developer,"PyTorch, MySQL, TensorFlow",Finance,Yes,10.02,France,Male,51
2466,Mobile Development,Cross-platform,Intermediate," $89,086.00 ","Cloud, Linux, Docker","Java, SQL",29,99,AWS Solutions Architect,"PyTorch, VS Code, TensorFlow",Retail,Yes,6.8,Egypt,Male,51
2467,Artificial Intelligence,Computer Vision,Beginner," $139,468.00 ","TensorFlow, Docker, APIs","Java, Python",10,82,CEH,"VS Code, Postman, MySQL",Finance,No,10.81,France,Female,30
2468,Artificial Intelligence,Robotics AI,Beginner," $176,666.00 ","Linux, Systems Design, TensorFlow","C++, C#",30,56,CEH,"Unity, VS Code, MongoDB",Manufacturing,No,2.62,UAE,Male,56
